id,name,address,date,status,link
12454,BEACH ROAD RADIO TAXI SERVICE,"Ang Mo Kio Avenue 10, 560443",9/9/2008,Registered,https://opencorpdata.com/sg/25958600E
13112,TRANSPACIFIC & STORAGE,"Yishun Avenue 11, 762347",9/9/2008,Registered,https://opencorpdata.com/sg/22615300B
14479,SHANGHAI TOWING SERVICE,"Hougang Avenue 10, 530406",9/9/2008,Registered,https://opencorpdata.com/sg/25833000K
15579,RAFFLES ACCOUNTING SERVICES,"Raffles Place, 048616",9/9/2008,Registered,https://opencorpdata.com/sg/22346100L
16006,APS ASSET MANAGEMENT PTE LTD,"Anson Road, 079909",9/9/2008,Registered,https://opencorpdata.com/sg/198000835G
16030,KIAN SOON TOWING SERVICE,"Bukit Batok Street 11, 650153",9/9/2008,Registered,https://opencorpdata.com/sg/35099100J
16245,OFFSHORE ASSET MANAGEMENT PTE LTD,"Duxton Hill, 089605",9/9/2008,Registered,https://opencorpdata.com/sg/198100223H
16410,THE TAMAN JURONG RADIOPHONE TAXI SERVICE LTD,"Yung Kuang Road, 610066",9/9/2008,Registered,https://opencorpdata.com/sg/197800578K
16675,NIKKO ASSET MANAGEMENT ASIA LIMITED,"Marina View, 018961",9/9/2008,Registered,https://opencorpdata.com/sg/198202562H
17509,COLD STORAGE SINGAPORE (1983) PTE LTD,"Alexandra Road, 159930",9/9/2008,Registered,https://opencorpdata.com/sg/194700005R
17855,FKT ACCOUNTING & ASSURANCE (CHINA) PTE. LTD.,"Raffles Place, 048621",9/9/2008,Registered,https://opencorpdata.com/sg/197400958H
17875,COLD STORAGE SUPERMARKET,"Tampines North Drive 2, 528765",9/9/2008,Registered,https://opencorpdata.com/sg/22661900A
18215,LOW AH KEE TAXI SERVICE CENTRE,"Veerasamy Road, 207320",9/9/2008,Registered,https://opencorpdata.com/sg/25991600E
19712,HIGH SPEED AUTO TRADING & TOWING,"Jurong West Street 73, 640746",9/9/2008,Registered,https://opencorpdata.com/sg/32238900C
20421,LAKEVIEW RADIO TAXI SERVICE,"Sin Ming Road, 570025",9/9/2008,Registered,https://opencorpdata.com/sg/24560300W
21068,JPMORGAN ASSET MANAGEMENT (SINGAPORE) LIMITED,"Robinson Road, 068912",9/9/2008,Registered,https://opencorpdata.com/sg/197601586K
21107,TENG MOTOR TOWING SERVICE,"Woodlands Road, 677986",9/9/2008,Registered,https://opencorpdata.com/sg/21861800W
22994,KIAN LEE MOTOR REPAIRER & TOWING SERVICE,"Marsiling Drive, 730027",9/9/2008,Registered,https://opencorpdata.com/sg/25611800X
24973,HEN TICK COLDSTORAGE PTE LTD,"Chin Bee Road, 619831",9/9/2008,Registered,https://opencorpdata.com/sg/197702047W
25490,S&P COLD STORAGE PTE. LTD.,"Anson Road, 079903",9/9/2008,Registered,https://opencorpdata.com/sg/197801432R
30,PACIFIC ASSET MANAGEMENT (S) PTE LTD,"Eu Tong Sen Street, 059818",9/10/2008,Registered,https://opencorpdata.com/sg/199507768C
1013,HARBOUR INSURANCE PTE. LTD.,"Marina View, 018960",9/10/2008,Registered,https://opencorpdata.com/sg/199305997W
1342,TECH-LINK STORAGE ENGINEERING PTE LTD,"Loyang Way 1, 508703",9/10/2008,Registered,https://opencorpdata.com/sg/198804365G
1392,SAN KIA COLD STORAGE FOODSTUFFS TRADING,"Fishery Port Road, 619743",9/10/2008,Registered,https://opencorpdata.com/sg/42075600X
1628,ALAN TOWING SERVICE,"Choa Chu Kang Crescent, 681685",9/10/2008,Registered,https://opencorpdata.com/sg/51606400B
2091,SAN TEE TOWING & TPT SERVICES,"Woodlands Industrial Park E1, 757812",9/10/2008,Registered,https://opencorpdata.com/sg/48204300L
2107,CASTLE PACIFIC INSURANCE PTE LTD,"Marina View, 018960",9/10/2008,Registered,https://opencorpdata.com/sg/198703837D
2197,NACORA INSURANCE AGENCY PTE LTD,"Cecil Street, 069535",9/10/2008,Registered,https://opencorpdata.com/sg/199605320R
2428,SONGSAN SHAOLIN BONE SETTING MASSAGE & ACUPRESSURE TREATMENT CENTER,"Simei Street 4, 520232",9/10/2008,Registered,https://opencorpdata.com/sg/52811818L
2724,ERGO INSURANCE PTE. LTD.,"Temasek Boulevard, 038985",9/10/2008,Registered,https://opencorpdata.com/sg/199305211H
2785,ABERDEEN ASSET MANAGEMENT ASIA LIMITED,"Church Street, 049480",9/10/2008,Registered,https://opencorpdata.com/sg/199105448E
2893,WATER TAXI PTE LTD,"North Bridge Road, 179094",9/10/2008,Registered,https://opencorpdata.com/sg/199006001M
3636,HAN TAT SEAFOOD & COLDSTORAGE PTE LTD,"Woodlands Loop, 738322",9/10/2008,Registered,https://opencorpdata.com/sg/199602008E
3849,PHEIM ASSET MANAGEMENT (ASIA) PTE LTD,"Duxton Road, 089507",9/10/2008,Registered,https://opencorpdata.com/sg/199403890W
4030,PETRA INSURANCE AGENCIES,"Bedok Road, 469480",9/10/2008,Registered,https://opencorpdata.com/sg/35660100E
4213,NOMURA ASSET MANAGEMENT SINGAPORE LIMITED,"Marina Boulevard, 018983",9/10/2008,Registered,https://opencorpdata.com/sg/198800900W
4295,DAIWA ASSET MANAGEMENT (SINGAPORE) LTD.,"Phillip Street, 048693",9/10/2008,Registered,https://opencorpdata.com/sg/199400016R
4332,BUGIS JUNCTION ASSET MANAGEMENT PTE LTD,"Harbourfront Avenue, 098632",9/10/2008,Registered,https://opencorpdata.com/sg/199105946R
5085,SOON HWEE TOWING SERVICE,"Tampines Street 93, 528836",9/10/2008,Registered,https://opencorpdata.com/sg/43768600X
5249,BUSINESS INSURANCE AGENCY,"East Coast Road, 428766",9/10/2008,Registered,https://opencorpdata.com/sg/49921600L
5830,TARGET ASSET MANAGEMENT PTE LTD,"Telok Ayer Street, 068623",9/10/2008,Registered,https://opencorpdata.com/sg/199602685C
5843,KBC INSURANCE AGENCY,"Jalan Sultan, 199018",9/10/2008,Registered,https://opencorpdata.com/sg/52516400J
6255,AGF ASSET MANAGEMENT ASIA LTD,"Raffles Place, 048624",9/10/2008,Registered,https://opencorpdata.com/sg/199601474M
6520,ERA INSURANCE AGENCY,"Lorong Lew Lian, 531002",9/10/2008,Registered,https://opencorpdata.com/sg/52806898M
6644,TEMPLETON ASSET MANAGEMENT LTD,"Temasek Boulevard, 038987",9/10/2008,Registered,https://opencorpdata.com/sg/199205211E
6928,STORAGE CENTRE PTE LTD,"Pioneer Road, 628502",9/10/2008,Registered,https://opencorpdata.com/sg/199305769M
6966,FERRELL ASSET MANAGEMENT PTE LTD,"Beach Road, 189675",9/10/2008,Registered,https://opencorpdata.com/sg/199500892N
7122,RAYMOND LOY INSURANCE AGENCY,"Jalan Mesra, 368760",9/10/2008,Registered,https://opencorpdata.com/sg/51073000X
7199,SINGAPORE STORAGE & WAREHOUSE PTE LTD,"Kallang Avenue, 339407",9/10/2008,Registered,https://opencorpdata.com/sg/198703228N
7416,SIN SEET INSURANCE AGENCY PTE LTD,"Playfair Road, 367996",9/10/2008,Registered,https://opencorpdata.com/sg/198905583Z
8115,HSBC GLOBAL ASSET MANAGEMENT (SINGAPORE) LIMITED,"Collyer Quay, 049320",9/10/2008,Registered,https://opencorpdata.com/sg/198602036R
8700,NSH INSURANCE AGENCY,"Rivervale Walk, 540103",9/10/2008,Registered,https://opencorpdata.com/sg/48506200C
8815,NORTHERN INSURANCE PTE LTD,"Marina View, 018960",9/10/2008,Registered,https://opencorpdata.com/sg/199507344N
9012,PARTNER REINSURANCE ASIA PTE. LTD.,"Raffles Place, 048619",9/10/2008,Registered,https://opencorpdata.com/sg/199000689K
9148,SUN INSURANCE AGENCY PTE. LTD.,"Bukit Merah Lane 1, 150125",9/10/2008,Registered,https://opencorpdata.com/sg/199105708W
9370,CHARTERED ASSET MANAGEMENT PTE LTD,"Raffles Place, 048623",9/10/2008,Registered,https://opencorpdata.com/sg/199406473R
9522,ARIS PRIMEPARTNERS ASSET MANAGEMENT PTE. LTD.,"Collyer Quay, 049318",9/10/2008,Registered,https://opencorpdata.com/sg/199504056R
9975,PRIME CAR RENTAL & TAXI SERVICES PTE. LTD.,"Benoi Place, 629926",9/10/2008,Registered,https://opencorpdata.com/sg/199606293Z
9978,ANTHOLA LIFE INSURANCE AGENCIES PTE LTD,"Orchard Road, 238841",9/10/2008,Registered,https://opencorpdata.com/sg/198801431K
10625,FEP ASSET MANAGEMENT PTE LTD,"Senoko Loop, 758152",9/10/2008,Registered,https://opencorpdata.com/sg/199505782H
10742,PERFORMANCE ASSET MANAGEMENT PTE LTD,"Maxwell Road, 069113",9/10/2008,Registered,https://opencorpdata.com/sg/198804606E
10810,HAI SIN COLDSTORAGE SUPPLIES,"Chang Charn Road, 159641",9/10/2008,Registered,https://opencorpdata.com/sg/52803554A
10812,HKG INSURANCE AGENCIES PTE LTD,"Bright Hill Drive, 579599",9/10/2008,Registered,https://opencorpdata.com/sg/199005927W
10859,TAXILA IMPEX PTE LTD,"Upper Cross Street, 058358",9/10/2008,Registered,https://opencorpdata.com/sg/199506149D
10876,SMRT TAXIS PTE. LTD.,"Woodlands Industrial Park E4, 757705",9/10/2008,Registered,https://opencorpdata.com/sg/198905369K
10984,NIKKO ASSET MANAGEMENT INTERNATIONAL LIMITED,"Marina View, 018961",9/10/2008,Registered,https://opencorpdata.com/sg/199002028H
11166,AON INSURANCE MANAGERS (SINGAPORE) PTE LTD,"Shenton Way, 068804",9/10/2008,Registered,https://opencorpdata.com/sg/198700185N
11386,K.B. TAXIMETER SERVICE,"Toa Payoh North, 310206",9/10/2008,Registered,https://opencorpdata.com/sg/44378800J
11677,MON'S BEAUTY & BODY MASSAGE,"Upper Cross Street, 058357",9/10/2008,Registered,https://opencorpdata.com/sg/43053700W
11770,A & J ACCOUNTING SERVICES,"Hillview Avenue, 669617",9/10/2008,Registered,https://opencorpdata.com/sg/52828966K
11836,ACCOUNTING & MANAGEMENT CONSULTANTS PTE. LTD.,"Jurong Town Hall Road, 609431",9/10/2008,Registered,https://opencorpdata.com/sg/199603482R
11993,JK INSURANCE AGENCIES PTE LTD,"Coleman Street, 179803",9/10/2008,Registered,https://opencorpdata.com/sg/198601521E
12192,SHIRLEY INSURANCE AGENCY,"Tanjong Katong Road, 437042",9/10/2008,Registered,https://opencorpdata.com/sg/47290300D
12336,HOCK MENG MACHINERY & TOWING SERVICE,"French Road, 200808",9/10/2008,Registered,https://opencorpdata.com/sg/35402300D
12459,NAUTILUS INSURANCE PTE LTD,"Marina View, 018960",9/10/2008,Registered,https://opencorpdata.com/sg/198800977D
12703,LIBERTY INSURANCE PTE LTD,"Club Street, 069428",9/10/2008,Registered,https://opencorpdata.com/sg/199002791D
12955,YONG HUA TOWING SERVICE,"Jurong East Street 32, 600309",9/10/2008,Registered,https://opencorpdata.com/sg/49596700M
13130,PANASONIC INSURANCE AGENCY SERVICES SINGAPORE PTE. LTD.,"Robinson Road, 068902",9/10/2008,Registered,https://opencorpdata.com/sg/199607190H
13169,ALLSAFE INSURANCE AGENCY PTE LTD,"Chin Swee Road, 169876",9/10/2008,Registered,https://opencorpdata.com/sg/198602569Z
13238,KCM INSURANCE AGENCY (S) PTE LTD,"Scotts Road, 228241",9/10/2008,Registered,https://opencorpdata.com/sg/199203869K
13788,SUN HWA INSURANCE AGENCY,"Jurong East Street 24, 600256",9/10/2008,Registered,https://opencorpdata.com/sg/48993100J
14286,LQ INSURANCE AGENCY PTE LTD,"Bencoolen Street, 189648",9/10/2008,Registered,https://opencorpdata.com/sg/199005500W
14956,SIN NAM HAI MACHINERY & TOWING SERVICE,"Jalan Siap, 678544",9/10/2008,Registered,https://opencorpdata.com/sg/52825237B
15027,AE INSURANCE AGENCY,"Sims Drive, 380050",9/10/2008,Registered,https://opencorpdata.com/sg/46218900K
15507,COWELL INSURANCE (AGENCY) PTE. LTD.,"Burn Road, 369977",9/10/2008,Registered,https://opencorpdata.com/sg/199103663M
15625,CELLARMASTER WINE STORAGE (S) PTE LTD,"Scotts Road, 228218",9/10/2008,Registered,https://opencorpdata.com/sg/198800811G
15637,HIGHLAND HEALTHY MASSAGE PTE LTD.,"Balestier Road, 320002",9/10/2008,Registered,https://opencorpdata.com/sg/199408965K
15638,UBS ASSET MANAGEMENT (SINGAPORE) LTD.,"Raffles Quay, 048583",9/10/2008,Registered,https://opencorpdata.com/sg/199308367C
15682,ASVILLE INSURANCE AGENCIES,"Raffles Quay, 048583",9/10/2008,Registered,https://opencorpdata.com/sg/44914500W
15759,C G INSURANCE AGENCY,"Ubi Road 3, 408653",9/10/2008,Registered,https://opencorpdata.com/sg/45806200J
16220,HATYAI THAI MASSAGE,"Temple Street, 058603",9/10/2008,Registered,https://opencorpdata.com/sg/52817393J
16223,KIM LEONG TOWING SERVICES,"Tampines Central 1, 520508",9/10/2008,Registered,https://opencorpdata.com/sg/40154100B
16355,DYNAMIC INSURANCE AGENCY,"Changi Road, 419875",9/10/2008,Registered,https://opencorpdata.com/sg/51143300W
16467,BNP PARIBAS ASSET MANAGEMENT SINGAPORE LIMITED,"Collyer Quay, 049319",9/10/2008,Registered,https://opencorpdata.com/sg/199308471D
16615,TEO KIAN HOCK (CHEE CHEN) TOWING SERVICES,"Cactus Road, 809597",9/10/2008,Registered,https://opencorpdata.com/sg/41373600L
16683,GIDEON INSURANCE AGENCIES PTE LTD,"Sin Ming Lane, 573971",9/10/2008,Registered,https://opencorpdata.com/sg/198701871R
16735,COMPUTER ACCOUNTING TECHNIQUES,"Admiralty Link, 750487",9/10/2008,Registered,https://opencorpdata.com/sg/42264700D
16751,COLD STORAGE - TAKASHIMAYA,"Tampines North Drive 2, 528765",9/10/2008,Registered,https://opencorpdata.com/sg/49064600W
16814,INVESCO ASSET MANAGEMENT SINGAPORE LTD,"Raffles Place, 048619",9/10/2008,Registered,https://opencorpdata.com/sg/199003387N
17244,AON INSURANCE AGENCIES PTE LTD,"Shenton Way, 068804",9/10/2008,Registered,https://opencorpdata.com/sg/199003958N
17543,SEA & LAND INSURANCE BROKERS PTE LTD,"Anson Road, 079903",9/10/2008,Registered,https://opencorpdata.com/sg/199004844Z
17830,SEASURE INSURANCE PTE LTD,"Marina View, 018960",9/10/2008,Registered,https://opencorpdata.com/sg/199206416E
17996,FU HUA ACUPUNCTURE MASSAGE THERAPY HALL,"Jalan Sultan, 190018",9/10/2008,Registered,https://opencorpdata.com/sg/52805783M
18208,CTS TOWING SERVICES,"Bishan Street 22, 570263",9/10/2008,Registered,https://opencorpdata.com/sg/46045400E
18452,WONG'S CHINESE MASSAGE CUM FOOT REFLEXOLOGY HEALTH CONCERN,"Marine Drive, 440075",9/10/2008,Registered,https://opencorpdata.com/sg/45976700C
18453,DEUTSCHE ASSET MANAGEMENT (ASIA) LIMITED,"Raffles Quay, 048583",9/10/2008,Registered,https://opencorpdata.com/sg/198701485N
18622,COMMERZBANK ASSET MANAGEMENT ASIA LTD,"Robinson Road, 068895",9/10/2008,Registered,https://opencorpdata.com/sg/199503519N
19416,METALS AND MINERALS INSURANCE PTE LIMITED,"Shenton Way, 068804",9/10/2008,Registered,https://opencorpdata.com/sg/198602847R
19539,INDIA INTERNATIONAL INSURANCE PTE LTD,"Cecil Street, 049711",9/10/2008,Registered,https://opencorpdata.com/sg/198703792K
19779,MAURICE INSURANCE AGENCY,"Toh Yi Drive, 590021",9/10/2008,Registered,https://opencorpdata.com/sg/47444300X
20534,UOB ASSET MANAGEMENT LTD,"Raffles Place, 048624",9/10/2008,Registered,https://opencorpdata.com/sg/198600120Z
20598,JTS TOWING SERVICES,"Jelapang Road, 670520",9/10/2008,Registered,https://opencorpdata.com/sg/43301800C
21146,INSURANCE COMPANY OF TRINET ASIA PTE LTD,"Shenton Way, 068807",9/10/2008,Registered,https://opencorpdata.com/sg/199100961E
22054,YEN KOK MOTOR AND TOWING TRADING,"Pasir Ris Drive 4, 510482",9/10/2008,Registered,https://opencorpdata.com/sg/43325400M
22192,ENG HUAT TOWING SERVICE,"Marsiling Drive, 730022",9/10/2008,Registered,https://opencorpdata.com/sg/52823231B
23335,ISMAIL TOWING SERVICE,"Serangoon North Avenue 1, 550124",9/10/2008,Registered,https://opencorpdata.com/sg/47125600E
24070,NEW OCEAN FOOD & COLD STORAGE PTE LTD,"Joo Chiat Road, 427542",9/10/2008,Registered,https://opencorpdata.com/sg/198701932K
24210,PET TAXI SERVICES,"Woodlands Circle, 730749",9/10/2008,Registered,https://opencorpdata.com/sg/38638800L
24214,GLOBAL INSURANCE AGENCY PTE LTD,"Alexandra Road, 159963",9/10/2008,Registered,https://opencorpdata.com/sg/199502253Z
24440,STK TOWING SERVICES,"Edgefield Plains, 823107",9/10/2008,Registered,https://opencorpdata.com/sg/49387700B
24645,AMSPEX INSURANCE BROKERS PTE LTD,"Chin Swee Road, 169876",9/10/2008,Registered,https://opencorpdata.com/sg/198602928R
24817,PACIFIC INSURANCE BROKERS PTE. LTD.,"Geylang Road, 400845",9/10/2008,Registered,https://opencorpdata.com/sg/199306511H
25006,RUBY ASSET MANAGEMENT PTE LTD,"Bukit Timah Road, 229835",9/10/2008,Registered,https://opencorpdata.com/sg/199503218Z
25017,UNITED INSURANCE AGENCY PTE LTD,"Anson Road, 079909",9/10/2008,Registered,https://opencorpdata.com/sg/198602429N
25331,ONG SER CHWEE INSURANCE AGENCY,"Tanglin Halt Road, 142091",9/10/2008,Registered,https://opencorpdata.com/sg/50866200A
25689,JL LOW INSURANCE AGENCIES,"Ang Mo Kio Avenue 1, 560219",9/10/2008,Registered,https://opencorpdata.com/sg/49450400E
26309,TAXING ENTERPRISE,"Ubi Road 1, 408708",9/10/2008,Registered,https://opencorpdata.com/sg/49842800A
26332,SWISS REINSURANCE COMPANY LTD,"Marina View, 018961",9/10/2008,Registered,https://opencorpdata.com/sg/S96FC5216D
26457,JOO KEONG TOWING SERVICE,"Bukit Batok West Avenue 2, 650424",9/10/2008,Registered,https://opencorpdata.com/sg/46409700B
804,NATIONWELL INSURANCE AGENCY,"Montreal Link, 752592",9/11/2008,Registered,https://opencorpdata.com/sg/52871792L
895,AMICO INSURANCE AGENCY,"Chin Swee Road, 169876",9/11/2008,Registered,https://opencorpdata.com/sg/52848518X
1135,CYBER SHIELD INSURANCE AGENCIES,"Cantonment Close, 080017",9/11/2008,Registered,https://opencorpdata.com/sg/52901587X
1366,AXA INSURANCE PTE. LTD.,"Shenton Way, 068811",9/11/2008,Registered,https://opencorpdata.com/sg/199903512M
1389,EVEREST REINSURANCE COMPANY,"Raffles Place, 048616",9/11/2008,Registered,https://opencorpdata.com/sg/S97FC5411L
1952,T K H INSURANCE AGENCY,"Beach Road, 199589",9/11/2008,Registered,https://opencorpdata.com/sg/52885450W
2033,TT CLUB MUTUAL INSURANCE LTD,"Robinson Road, 068896",9/11/2008,Registered,https://opencorpdata.com/sg/S98FC5495G
2070,TREAT & CURE TRADITIONAL MASSAGE,"Lorong 3 Toa Payoh, 310097",9/11/2008,Registered,https://opencorpdata.com/sg/52873860K
3119,FRAGRANCE HOTEL - EMERALD,"Lorong 6 Geylang, 399174",9/11/2008,Registered,https://opencorpdata.com/sg/52861350B
3182,DIAMOND HOTEL,"Lorong 18 Geylang, 398806",9/11/2008,Registered,https://opencorpdata.com/sg/52842757A
3444,NATIXIS ASSET MANAGEMENT ASIA LIMITED,"Marina Boulevard, 018989",9/11/2008,Registered,https://opencorpdata.com/sg/199801044D
3931,CITY LINK TOWING SERVICE,"Teban Gardens Road, 600043",9/11/2008,Registered,https://opencorpdata.com/sg/52841959E
4008,NEW TIMES MOTOR & INSURANCE AGENCY PTE LTD,"Eunos Avenue 3, 409848",9/11/2008,Registered,https://opencorpdata.com/sg/199900639Z
4270,THE PET HOTEL,"Pasir Ris Farmway 2, 519317",9/11/2008,Registered,https://opencorpdata.com/sg/52846372A
4417,WISER ASSET MANAGEMENT PTE LTD,"Leedon Park, 267905",9/11/2008,Registered,https://opencorpdata.com/sg/199805461Z
4443,LOMEN INSURANCE AGENCY,"Ang Mo Kio Avenue 3, 560325",9/11/2008,Registered,https://opencorpdata.com/sg/52894847D
4828,ERNEST YONG INSURANCE AGENCY,"Loyang View, 507238",9/11/2008,Registered,https://opencorpdata.com/sg/52854006L
4953,TOO HOCK POH INSURANCE AGENCY,"Marsiling Ind Estate Road 9, 739173",9/11/2008,Registered,https://opencorpdata.com/sg/52873061D
5009,PARK VIEW HOTEL PTE LTD,"Beach Road, 189692",9/11/2008,Registered,https://opencorpdata.com/sg/199706732H
7081,BTS TOWING SERVICE,"Sengkang East Road, 541200",9/11/2008,Registered,https://opencorpdata.com/sg/52879605D
7977,HAISING HOTEL PTE. LTD.,"Jalan Besar, 208801",9/11/2008,Registered,https://opencorpdata.com/sg/199701523R
8137,ACADIAN ASSET MANAGEMENT (SINGAPORE) PTE LTD,"Shenton Way, 068811",9/11/2008,Registered,https://opencorpdata.com/sg/199902125D
9254,THE FULLERTON HOTEL,"Fullerton Square, 049178",9/11/2008,Registered,https://opencorpdata.com/sg/52865867X
9265,LONPAC INSURANCE BHD.,"Beach Road, 199555",9/11/2008,Registered,https://opencorpdata.com/sg/S98FC5635C
9688,GIM'S INSURANCE AGENCY PTE LTD,"Pemimpin Drive, 576147",9/11/2008,Registered,https://opencorpdata.com/sg/199803323D
9803,THE TOA REINSURANCE COMPANY LIMITED (SINGAPORE BRANCH),"Raffles Place, 048623",9/11/2008,Registered,https://opencorpdata.com/sg/S97FC5334G
9846,DATA STORAGE INSTITUTE,"Raffles Place, 048624",9/11/2008,Registered,https://opencorpdata.com/sg/199702111Z
9952,CHUBB INSURANCE SINGAPORE LIMITED,"Market Street, 048946",9/11/2008,Registered,https://opencorpdata.com/sg/199702449H
10229,STORAGEPRO SYSTEMS PRIVATE LTD,"Phillip Street, 048695",9/11/2008,Registered,https://opencorpdata.com/sg/199706689N
10696,COPTHORNE KING'S HOTEL SINGAPORE,"Havelock Road, 169632",9/11/2008,Registered,https://opencorpdata.com/sg/52878177D
11328,SPEED TOWING BIKE & TRANSPORT SERVICE,"Punggol Field, 822169",9/11/2008,Registered,https://opencorpdata.com/sg/52890286E
11488,TOKIO MARINE ASSET MANAGEMENT INTERNATIONAL PTE. LTD.,"Mccallum Street, 069046",9/11/2008,Registered,https://opencorpdata.com/sg/199704937Z
13224,WYNNES FAMILY TRUST PTE. LTD.,"Macpherson Road, 348548",9/11/2008,Registered,https://opencorpdata.com/sg/199902591G
13225,GNS STORAGE PTE LTD,"Woodlands Industrial Park E1, 757700",9/11/2008,Registered,https://opencorpdata.com/sg/199701860W
13260,TAN CHAI HENG INSURANCE AGENCY,"Pasir Ris Drive 4, 510457",9/11/2008,Registered,https://opencorpdata.com/sg/52894799X
13272,HOTEL 81 - CLASSIC,"Joo Chiat Road, 427353",9/11/2008,Registered,https://opencorpdata.com/sg/52909486W
13389,T R C RAJA INSURANCE AGENCY,"Oxford Road, 218815",9/11/2008,Registered,https://opencorpdata.com/sg/52885057A
13820,CHINA SHAOLIN TRAUMATOLOGY AND CHINESE MASSAGE CENTRE,"Yio Chu Kang Road, 787066",9/11/2008,Registered,https://opencorpdata.com/sg/52872301D
14523,SAFEWAY INSURANCE AGENCY,"French Road, 200809",9/11/2008,Registered,https://opencorpdata.com/sg/52882817K
15055,THE CHAIR MASSAGE PTE LTD,"Collyer Quay, 049317",9/11/2008,Registered,https://opencorpdata.com/sg/199701932R
15153,SKILPAD TOWING,"Wiltshire Road, 466385",9/11/2008,Registered,https://opencorpdata.com/sg/52853226W
15965,RCMS HOTELS LIMITED,"Temasek Avenue, 039192",9/11/2008,Registered,https://opencorpdata.com/sg/199705649G
16055,PENINSULA.EXCELSIOR HOTEL,"Coleman Street, 179804",9/11/2008,Registered,https://opencorpdata.com/sg/52871049D
16270,FRAGRANCE HOTEL - SAPPHIRE,"Lorong 10 Geylang, 399037",9/11/2008,Registered,https://opencorpdata.com/sg/52857268K
16990,GEKO TOWING,"Clementi West Street 1, 120606",9/11/2008,Registered,https://opencorpdata.com/sg/52911213B
18060,SOONG KOK CHIOD INSURANCE AGENCY,"Venture Drive, 608526",9/11/2008,Registered,https://opencorpdata.com/sg/52875407J
18061,ONG KIM ENG INSURANCE AGENCY,"Hougang Avenue 4, 530602",9/11/2008,Registered,https://opencorpdata.com/sg/52871262D
18805,ACTIVE GENERAL INSURANCE AGENCIES,"Kent Road, 210054",9/11/2008,Registered,https://opencorpdata.com/sg/52857369A
19130,THB SINGAPORE (REINSURANCE BROKERS) PTE. LTD.,"Cecil Street, 069535",9/11/2008,Registered,https://opencorpdata.com/sg/199706376E
19509,SUCCESS INSURANCE AGENCY & TRADING,"Tampines Street 21, 524201",9/11/2008,Registered,https://opencorpdata.com/sg/52881938X
19562,CERTIFIED ACCOUNTING TECHNICIANS (SINGAPORE) LTD.,"Cecil Street, 049709",9/11/2008,Registered,https://opencorpdata.com/sg/199802381C
19681,VIRTUAL INSURANCE AGENCIES PTE. LTD.,"Waterloo Street, 187966",9/11/2008,Registered,https://opencorpdata.com/sg/199805823H
19691,MUTUAL LINK INSURANCE AGENCY PTE LTD,"Mei Hwan Drive, 568379",9/11/2008,Registered,https://opencorpdata.com/sg/199704188W
20149,FUKUDA STORAGE BATTERY CO. PTE LTD,"Ubi Road 3, 408657",9/11/2008,Registered,https://opencorpdata.com/sg/199908278M
21393,PSA INSURANCE PTE LTD,"Alexandra Road, 119963",9/11/2008,Registered,https://opencorpdata.com/sg/199706314G
21447,SOONG KOK CHEE INSURANCE AGENCY,"Hougang Street 11, 530152",9/11/2008,Registered,https://opencorpdata.com/sg/52868606B
